x,y,z
-1.2329418581540557,-1.4437047048814504,6.386200217385451
-1.102335751471978,-1.1674707978842251,6.74760813232902
-0.8960125757309214,-1.6466535615978204,6.7463929443969946
-1.0840541552055996,-1.6642441989749992,6.391430816107203
-1.9646561876331117,-2.51521088984235,6.271801732014652
-2.0811903055045846,-3.489772236638337,5.785685400128788
-1.789940499950622,-4.164382179457361,5.858472043136057
-1.2975774885309006,-4.630378437001898,5.882856201044326
-1.2739536747251634,-4.877848788133674,6.096569630294404
-1.242305311559596,-5.349660372234225,6.130953140278091
-2.0816817009782342,-5.618447260909774,5.683930285660487
-3.746803474337087,-5.570930431982867,5.22701501318727
-5.433221987699243,-6.4226550928758295,4.199710710300973
-5.313014216363755,-6.975244475139845,2.4041299813445605
-6.231691253346203,-4.703539700941933,-1.4020022643016894
-6.9569509872409565,-1.8146428429452843,-5.117763704152317
-5.88554355391148,1.9425580914311544,-8.267623203221932
-7.304291735129195,5.202912213050498,-6.900414022568773
-8.6369084563552,6.300429778522135,-1.791054597668694
-8.02388452809156,3.462794307756617,3.331418179017096
-5.784318254432634,-0.03012693984018,6.106742986732105
-3.5958276847328365,-2.1182541029323474,6.891694102881356
-2.6173093695351834,-3.1929982529266923,6.968030120876904
-2.4488503299916218,-3.9814093077079056,6.441531117118224
-1.9441944772086688,-4.496803006964708,6.385334318605153
-1.601533032111365,-4.964057510820279,6.198019979121163
-2.753600314163014,-5.146319221879152,5.755222673487495
-5.010114160186001,-5.025879335959905,5.181802215081902
-6.238697293900997,-5.820452293407466,4.254259420266919
-5.935733077147724,-6.330901304382304,2.5355235086866124
-5.818241674379693,-5.5894799756865,-0.1031704072829278
-7.236381123475404,-4.039581336586188,-2.838333147821924
-7.532998468462106,-0.8649894139361365,-6.010492296940795
-7.105368019921802,2.6403165697127555,-7.540248504413915
-8.552805415215497,5.449540982399638,-5.330627415583617
-9.239188234701588,5.6185135364189165,-0.7231961692397029
-7.929138044369459,3.172500071205892,3.608959471038439
-5.987745924845294,0.1924667378590747,5.829133827655291
-4.488425063651582,-1.721052441403348,6.022489800514279
-3.405571432335884,-3.18337625412738,6.121646049394531
-2.557516320073889,-3.7835781997289617,6.251559875988086
