x,y,z
6.310748543901703,-4.043418191034418,-7.471191143660413
5.964956364086603,-4.1697527770577185,-7.957770462343554
5.623629915142331,-4.270265438594723,-8.389447111516972
5.351335811473946,-4.405638976065616,-8.757298288372832
5.035592215763914,-4.523791725484928,-9.041523266811982
4.7221596549262355,-4.516143977106447,-9.279231129993127
4.476477887762514,-4.4479157360642425,-9.506080674926135
4.243752747371466,-4.350386613371414,-9.692169604529889
4.092456215376389,-4.251164046789128,-9.82066459286199
3.9457687206885943,-4.022876710676167,-9.896406464316442
3.8009976659281692,-3.660522638728523,-9.95798709583643
3.692925362284205,-3.109994738832281,-10.018560095665666
3.6377174194325743,-2.61867928301408,-10.034725499772016
3.581711273364969,-2.160556181797171,-9.982646031695067
3.604529043774307,-1.6481983430490281,-9.863170501671446
3.678604106037544,-1.1222468111302106,-9.773633270116282
3.748500612684776,-0.563347897414161,-9.751749742283756
3.8450491630733907,0.05021309693573173,-9.722118851422948
3.9534537210180343,0.7431733257572812,-9.641545126550117
4.052163672795865,1.4712281220340842,-9.499897595620698
4.1419123138349745,2.192776150932909,-9.300979173836502
4.235495232551809,2.935324138363269,-8.971697870636753
4.2671363875197725,3.7072994592761823,-8.549652370150259
4.3243710569082365,4.440302390194393,-8.061908737598948
4.338142767590524,5.140404803346801,-7.44092380979037
4.432733402285679,5.722906370775599,-6.742932603570049
4.660952662010651,6.131323060326283,-6.074215821100967
4.858073484227351,6.44305674049747,-5.434209918461615
5.0174057562801515,6.679585648015355,-4.795334998055136
5.117590722850965,6.893646032615942,-4.054903576241498
5.171332053712413,7.060588713344959,-3.2727474514093178
5.1744668504342135,7.136589242591901,-2.49690850953089
5.0676691597576315,7.18652502571771,-1.5315891541126838
4.982967400437019,7.135642367821898,-0.5400125785457845
5.000966126863227,6.9398746846355355,0.343750864632824
4.968685337162475,6.629609707661208,1.248790966949585
4.881274038999624,6.1837141004918355,2.10846905173387
4.781430412230711,5.669912354074725,2.839632349190069
4.674896965344657,5.169975836489311,3.540698458900561
4.505114009676288,4.608739875176743,4.241009314845996
4.342828475620659,4.018187641568005,4.79329047828303
4.162437688988672,3.4404047201609167,5.2162011736671055
3.8929823252540925,2.9638880971740864,5.576043130013826
3.516300289862958,2.609560664227226,5.889339742339413
3.0762442022350136,2.2737851877023765,6.083159828368402
2.6985358439128224,1.9481929650858234,6.206193835992234
2.365785235495453,1.6022976387901497,6.371116275241885
2.1511407974209784,1.1783241304942287,6.5342973669790965
2.097325727364004,0.7582747221553969,6.636013003459567
2.2089040653556102,0.3165353256756198,6.660515921510573
2.3831982451297993,-0.10715648017277424,6.668437390298209
2.687934795818474,-0.5054957702407172,6.662659081717447
3.0077713679956126,-0.878900499573847,6.624348435330763
3.314065143459998,-1.261195378085695,6.536374229600753
3.652845023666831,-1.6827696713012887,6.387108118711637
4.070927437931747,-2.147154952905211,6.19882567655106
4.617653263207556,-2.6252841038975845,5.910631389099358
5.16079594573835,-3.0405032773779084,5.553880005187615
5.617521244224857,-3.335218154235232,5.193798589007535
6.125021306802405,-3.5391268727908614,4.743734534431837
6.651941231136103,-3.638104298454806,4.264812566566299
7.161523518846488,-3.6453945365723666,3.732143564981712
7.671375363520719,-3.622921388718039,3.093948036604811
8.093197594183579,-3.580446945563617,2.447577188431854
7.988117133723735,-2.8902328264052173,2.3083461803429444
8.110609991221887,-2.656589348846163,1.617320155009775
8.474313724305048,-2.7209963229908425,0.6545379351175811
8.714600044915201,-2.733737625106004,-0.3611528650426763
8.79733654045056,-2.7270372839343135,-1.3779989300668536
8.737584518585527,-2.715646742875327,-2.352584166791795
8.592598717890588,-2.717597822892669,-3.265134479806603
8.405012667725153,-2.713771979908959,-4.102401030591082
8.17940573896719,-2.772980761362323,-4.853838388543581
7.898385241721784,-2.941885501272191,-5.529158891743281
7.566839532955644,-3.1584980092822104,-6.150732022380321
7.2368517003072,-3.35599345178618,-6.7269609252912765
6.9395283943144594,-3.543253574046698,-7.2419805870006595
6.69985468667901,-3.757398823643456,-7.69330832940728
6.459922371354514,-3.9264088478444954,-8.085467018219948
6.216556021027886,-4.064952318705112,-8.444299391863996
5.915232689489493,-4.191949561973624,-8.806409993457699
5.574179154768606,-4.269788843215281,-9.14888017692266
5.286069498079994,-4.294172540994625,-9.489506760644032
5.038947455993844,-4.241654009132533,-9.814494176876195
