x,y,z
6.713939376417715,4.057820684890041,19.146841875683908
6.711307933325862,4.057614197626142,19.1955595561172
6.708834215845845,4.0560012293301355,19.239633415332086
6.714883805681852,4.0661381898981155,19.265357246510614
6.715997921284025,4.075423854569504,19.29109499993235
6.717027036274597,4.088334717840727,19.31002504874058
6.71713903981117,4.104364802784404,19.322450678144012
6.716704000067453,4.122815689280308,19.330186774033134
6.715317262591046,4.142695810362812,19.335579773435978
6.714934159652725,4.1641982180996635,19.341132974500496
6.715290071466853,4.188461262783157,19.346291574718176
6.716425142070964,4.216105067881123,19.35164395303181
6.718238077866758,4.247609591434148,19.35656568369254
6.720618319200483,4.283276626314251,19.360912780307462
6.722943710292798,4.324110561917892,19.36274736865773
6.724918400843586,4.370172675242229,19.360651978788677
6.725973167269082,4.421938135790422,19.35372870939851
6.726353307732894,4.479329272664709,19.34235569173988
6.725409708170282,4.542160377482104,19.32684888226889
6.722990360685738,4.610435529796268,19.30733582086514
6.718597950296189,4.683310703167711,19.285029725928784
6.7119412820370306,4.76013737959749,19.259408861875013
6.7027325603428,4.840655459629799,19.228868288483007
6.6910715010014545,4.923382730290521,19.19533982148659
6.677000818835389,5.007606547232792,19.15765169841492
6.66039160309497,5.0923718176215464,19.116608218345483
6.64114112405667,5.176723369953266,19.073628486261548
6.620001775567879,5.2596507321413135,19.035207604089273
6.5968377610586675,5.340535746454109,19.00254172269461
6.572199398877634,5.419099254677731,18.97723613923357
6.546071548365281,5.495259187809252,18.955799648261454
6.518569829892603,5.569112872391262,18.936803436474644
6.48961960954658,5.64048124396531,18.917299590844994
6.459348572204096,5.709923512109886,18.895965827829162
6.427494405307826,5.7779618183082135,18.870151052977207
6.394629032031462,5.84446703579369,18.844108469064427
6.360748967038971,5.9093736702091695,18.81747108382926
6.325891663400134,5.972772566865662,18.789661671348743
6.290433922986969,6.033936249364374,18.76032996485336
6.254390494931013,6.092632729993027,18.728984478629318
6.218021095843691,6.1482175700901855,18.69569549047394
6.181776382025595,6.200112452337617,18.66085774866452
6.145499328273628,6.248721387163853,18.624974997139645
6.109509656794526,6.293904613699176,18.58754443859975
6.073878257747004,6.335741952420488,18.548565723739934
6.038639437743189,6.374796219929424,18.506857603239208
6.003821720507356,6.411504460772262,18.45965276646004
5.969922631724809,6.4456316211371485,18.409152951043005
5.937312231684141,6.476821037500593,18.354833636340942
5.906436165943076,6.504344294354449,18.297947002210538
5.877418831727783,6.52819137698525,18.24065642093588
5.8502209396962055,6.547952824761026,18.183761388693327
5.824491918136909,6.563596045365731,18.1269227679416
5.800581898344605,6.574995069189615,18.071646545812477
5.777975706826412,6.581984197331751,18.015842263323346
5.7578512972211175,6.584925595297827,17.962594580834608
5.740377435029029,6.584197285471418,17.911679688012992
5.725411153268974,6.580841557552338,17.862228758796245
5.7119279752875505,6.576523132240731,17.813022786046364
5.699370307816879,6.5723669390763595,17.76344779303547
5.6867520485640055,6.569059773428569,17.71357825338945
5.674745986123753,6.5665857319833645,17.66461431019231
5.663751130380348,6.563779022242543,17.618954413354768
5.654144601013171,6.5605125922095695,17.577426700372925
5.645920770482754,6.556782710592501,17.539782159097864
5.639202291152737,6.552554807439722,17.5062953244377
5.63374923140812,6.548238301695461,17.47715607319693
5.629988716075691,6.5441373468008575,17.45286662094904
5.627498009753521,6.540561989226098,17.433810062587877
5.62674180515726,6.537380508469382,17.420435804745612
5.627996543863153,6.534871025532568,17.413081378628515
5.63136992021048,6.532987332432182,17.41174065171659
5.636700641405055,6.5312721465617765,17.415312571431325
5.643814476750099,6.529739452670233,17.422916373893823
5.652111389894112,6.527835622473279,17.433940904142965
5.66128648367148,6.525661748846623,17.447802425039598
5.671322838303564,6.522968138481963,17.464172446759044
5.681871194946639,6.520350839026399,17.48274893514105
5.692566085527689,6.518148639709272,17.503464057987316
5.703665598090598,6.516913119774289,17.52660141234802
5.71460323925339,6.516439943867106,17.55162325702386
5.725275716423712,6.516486181426014,17.578763541063726
5.735577005136205,6.516555975829275,17.60795044769039
5.745469999917825,6.5161925945829395,17.638281806270623
5.755071846136609,6.51543347169601,17.6694264677852
5.764149115691997,6.514087381182296,17.70075090864878
5.773057769522985,6.512288072213933,17.73203297461469
5.781655422874099,6.510209369932575,17.763346622594263
5.790322006951559,6.50852670290377,17.794562942310424
5.799010063830755,6.507073876261057,17.82595312802911
5.80760997365403,6.505710243687919,17.85692797164428
5.816363266717021,6.504038558301515,17.888067857306943
5.825033892378333,6.501140459214533,17.920344633353313
5.833289259230328,6.497045590049478,17.953659042001693
5.841353627088008,6.491394336336285,17.987585893610255
5.849642353232193,6.4833647382139725,18.020612304427985
5.855837202042607,6.475821504405655,18.058286091994866
5.8609711132705105,6.468421702970697,18.09924486069269
5.8650354073723205,6.4614373835251,18.14487842716793
5.86926242871278,6.455138444287793,18.194860678392278
5.87471041698384,6.4484374267487405,18.2490091321007
5.882178626646358,6.4405242119610335,18.304973748780366
5.891540387581837,6.431598062697494,18.361637587057345
5.905402077423549,6.418171875967145,18.411256117477368
5.917978527071157,6.405001899232753,18.46633457390677
5.929721442242357,6.391531641264545,18.525797072531326
5.939706472390144,6.379264279181648,18.59169326316154
5.947785824369936,6.369041101485313,18.666113285796346
5.957264069118804,6.358459243513258,18.74290677274711
5.966260572908132,6.349652731537734,18.826955645055246
5.977343489575839,6.340636250219482,18.912906895734995
5.991615473153401,6.329783881819589,18.99707593915004
6.00630309744374,6.319194851789866,19.08694043985501
6.020735037931106,6.307807406445611,19.184712378471207
6.034269228613173,6.295567297000795,19.29145893909632
6.044809527137655,6.284673612449026,19.413232045146838
6.055101945861813,6.272860893077216,19.54100662235656
6.062725761881128,6.265102881145725,19.68064911572403
6.070416035243798,6.259037890039813,19.824466902961085
6.07843753166837,6.255961026948899,19.971336767053174
6.0870131682976645,6.25591468435571,20.121475564102248
6.09638886391394,6.258115081856224,20.275996965227026
6.105991483773511,6.262866954755569,20.43516971082116
6.116206499992399,6.270095288517376,20.59894969337368
6.127290939393076,6.279430770088028,20.7646379827563
6.139426200519536,6.29020586327281,20.931757599005373
6.152673009213533,6.300407058710494,21.099892659515447
6.166254190639323,6.31000455682875,21.269771074753915
6.179571691734983,6.318666571034156,21.443737028701126
6.1921092964873985,6.32587666285293,21.622023708031474
6.203116937199713,6.33219267019551,21.804249157726062
6.212254869470275,6.338422789723642,21.98822822088892
6.21930947369378,6.345596763764167,22.171815472690657
6.224541741512605,6.354711264909954,22.35257362569775
6.227023564415791,6.3668277285787145,22.53066990057967
6.227582020032059,6.381890599445111,22.70532887290494
6.2261071241759405,6.398828726962614,22.88087251621253
6.223882769793887,6.417070437393851,23.05511887587391
6.22194599832687,6.435192238380214,23.22734948837814
6.220640302092525,6.452163172326386,23.39569398356583
6.219430025793118,6.4678752666493695,23.559776649179174
6.218628417370492,6.481519487221864,23.717952026562422
6.216218281870601,6.4941466315728515,23.872164163686183
6.212181776406288,6.5049177878694335,24.021987697638316
6.20577355824334,6.513577015041852,24.17053922331987
6.1972060688618855,6.51998788636859,24.315238954666256
6.186978413803042,6.523693852686423,24.455026106371058
6.175773707242441,6.525695851712065,24.589321931200978
6.162456213676273,6.526949600658704,24.718185926172463
6.147080807357047,6.527940435807959,24.84109095478446
6.128605586592205,6.553715411338956,24.91588546813581
6.10709224086844,6.551457758616032,25.02989362291501
6.080793972570297,6.54842280639433,25.13824689209895
6.04903152471384,6.54437036831138,25.24082725187297
6.010692851254487,6.53876546918816,25.337181710998703
5.964965239733016,6.53289087784716,25.426962800064516
5.910164947452767,6.528907635149407,25.509664490301653
5.843515900193749,6.531583384452429,25.586341808694858
5.766974506949452,6.540479374166191,25.65693127725818
5.683352956342448,6.55316187025858,25.72126781166163
5.595352121862389,6.566663270156109,25.778891617304343
5.507435389906117,6.576052984177975,25.82909737250664
5.420988271544013,6.579070303053609,25.871647660412922
5.338475697313702,6.573737225281216,25.90581607621657
5.2584593412120775,6.561177248165433,25.930324867074297
5.1777652197866,6.546020869161188,25.945781556382542
5.095669253321862,6.528550534632111,25.952869302840895
5.011891190843654,6.508305050687994,25.952359115629
4.924655058550084,6.48556254895715,25.945071958990237
4.832904779177854,6.460527599075719,25.93203927439821
4.732835634638821,6.435149276459608,25.914406278116303
4.624395081265548,6.407841795255237,25.893623909288035
4.506699285794986,6.377998170542371,25.869195042112707
4.380757058384657,6.345523670396344,25.841392304086977
4.248103008278006,6.309633994218669,25.808951199456807
4.111255215274703,6.270562611841195,25.771135186414206
3.9721366991652847,6.228312215684883,25.727195959515573
3.832494531717636,6.183392274744944,25.676744706161358
3.693137429715511,6.136643282604667,25.61969334455911
3.5554007862333865,6.086473118224534,25.556651785406004
3.420048449124384,6.033401616692438,25.487143973208862
3.2875678955241243,5.9784715656837975,25.41151237087362
3.1573367319260686,5.922013123827266,25.32925820720752
3.028312891610456,5.865596090867714,25.240663074009195
2.900034243415708,5.810364852781891,25.146427729414512
2.772215382238996,5.757303570502801,25.04730472707175
2.644534669542596,5.707225762362149,24.942651773614475
2.519073866208348,5.658280494038484,24.832008508114505
2.3959321066859363,5.609452665104291,24.714607631106634
2.275413160655364,5.560083752424647,24.5910978938161
2.1579655540974274,5.5100638463727725,24.46201607543762
2.0422053768215207,5.461418100578837,24.327293752298985
1.927825834282607,5.416225264245927,24.186815150406524
1.8147163856738964,5.376581636457083,24.04066312123184
1.7025835127804456,5.342795652037491,23.8880044988749
1.594068901072946,5.313702374055122,23.7291015339194
1.489549236881737,5.287641287239938,23.5631983344342
1.3898821516402067,5.263019340801716,23.3901291034206
1.295447596974219,5.238396288444808,23.21036762940644
1.2063878738620544,5.21288541208715,23.023717995257517
1.1228529305184969,5.186085977967898,22.830031868395977
1.0452793352250385,5.1587815844919644,22.630611901340888
0.9738914901644495,5.130713311486722,22.424914731853054
0.9095142702105581,5.103181144101595,22.214804631735618
0.8524496265063786,5.076881089098271,22.00006540965994
0.8032388204462196,5.052622444210879,21.780509810171463
0.7620034181238322,5.030639301213377,21.556256891998903
0.7295592343453249,5.010978574646155,21.327702724277874
