lmPreproc,rotationComp
0.00038570000000004434,0.00038570000000004434
0.00043799999999993844,0.00043799999999993844
0.000351200000000107,0.000351200000000107
0.0005140999999999618,0.0005140999999999618
0.0004222000000000392,0.0004222000000000392
0.0009548999999999808,0.0009548999999999808
0.0009707999999999384,0.0009707999999999384
0.0011882000000000836,0.0011882000000000836
0.007830899999999863,0.007830899999999863
0.021331699999999953,0.021331699999999953
0.010369100000000131,0.010369100000000131
0.002404899999999932,0.002404899999999932
0.0005900999999999268,0.0005900999999999268
0.0010473000000001953,0.0010473000000001953
0.0010685999999999751,0.0010685999999999751
0.0008181000000000438,0.0008181000000000438
0.0006463999999999359,0.0006463999999999359
0.0004196999999999118,0.0004196999999999118
0.0003756000000001425,0.0003756000000001425
0.0006073999999998136,0.0006073999999998136
0.001441900000000107,0.001441900000000107
0.000969100000000056,0.000969100000000056
0.00057549999999984,0.00057549999999984
0.0004106999999999861,0.0004106999999999861
0.0007694000000000312,0.0007694000000000312
0.00048680000000000945,0.00048680000000000945
0.0004010000000000957,0.0004010000000000957
0.0004793999999999077,0.0004793999999999077
0.0004294000000000242,0.0004294000000000242
0.000382400000000116,0.000382400000000116
0.0003653999999999602,0.0003653999999999602
0.0003633999999999027,0.0003633999999999027
0.0004049999999999887,0.0004049999999999887
0.0006345000000000933,0.0006345000000000933
0.00037719999999996645,0.00037719999999996645
0.00039210000000000633,0.00039210000000000633
0.0003588999999999398,0.0003588999999999398
0.0005269000000001078,0.0005269000000001078
0.00044589999999988805,0.00044589999999988805
0.0005194000000001697,0.0005194000000001697
0.00038279999999990544,0.00038279999999990544
0.00035919999999989294,0.00035919999999989294
0.0003826000000000107,0.0003826000000000107
0.0003596000000001265,0.0003596000000001265
0.0003591000000000566,0.0003591000000000566
0.00035749999999978854,0.00035749999999978854
0.0003547000000001521,0.0003547000000001521
0.0004109999999999392,0.0004109999999999392
0.0003813999999999762,0.0003813999999999762
0.0003599000000000796,0.0003599000000000796
0.00036320000000000796,0.00036320000000000796
0.0003562999999999761,0.0003562999999999761
0.0003565999999999292,0.0003565999999999292
0.0004657999999999607,0.0004657999999999607
0.0005740000000000745,0.0005740000000000745
0.0005785000000000373,0.0005785000000000373
0.0004433999999999827,0.0004433999999999827
0.0010318000000000271,0.0010318000000000271
0.00046159999999995094,0.00046159999999995094
0.00042199999999992244,0.00042199999999992244
0.00043290000000006934,0.00043290000000006934
0.00047149999999995806,0.00047149999999995806
0.00039440000000001696,0.00039440000000001696
0.0003820000000001045,0.0003820000000001045
0.0003713999999999107,0.0003713999999999107
0.00038810000000011335,0.00038810000000011335
0.0004505999999999677,0.0004505999999999677
0.0004983999999998989,0.0004983999999998989
0.0003743000000000496,0.0003743000000000496
0.0003583000000000336,0.0003583000000000336
0.00042999999999993044,0.00042999999999993044
0.0004520999999999553,0.0004520999999999553
0.00036440000000004247,0.00036440000000004247
0.00035289999999998933,0.00035289999999998933
0.0005068999999999768,0.0005068999999999768
0.00039169999999999483,0.00039169999999999483
0.0003690000000000637,0.0003690000000000637
0.00035690000000010436,0.00035690000000010436
0.0003609999999998337,0.0003609999999998337
0.000358400000000092,0.000358400000000092
0.00041679999999999495,0.00041679999999999495
0.0003573999999999522,0.0003573999999999522
0.0003843000000001151,0.0003843000000001151
0.00035399999999996545,0.00035399999999996545
0.00035359999999995395,0.00035359999999995395
0.00039330000000004084,0.00039330000000004084
0.0004614000000000562,0.0004614000000000562
0.00035789999999980004,0.00035789999999980004
0.0003515000000000601,0.0003515000000000601
0.0003596000000001265,0.0003596000000001265
0.00040789999999990556,0.00040789999999990556
0.0004110999999999976,0.0004110999999999976
