0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
-11.250714457368938,-11.227007365164832,-11.201450960904582,-11.176935332563348,-11.15350175468569,-11.131462925159772,-11.110437930362922,-11.088065040910804,-11.067415903731334,-1.3806156765343625,-1.435156811613285,-1.4967603600811903,-1.5645981385320167,-1.6380566268111871,-1.7148528230526365,-1.7938881487195975,-1.8746201210006177,-1.9540919146272413,1.2988462200264497,1.3694619682991607,1.4366889794836637,1.4989403453966201,1.5552459671820822,1.605782644065013,1.6496510270308566,1.69207960071968,1.726686932854285,0.023707092204105606,0.025556404260250076,0.02451562834123422,0.02343357787765754,0.022038829525918402,0.02102499479684994,0.022372889452118017,0.020649137179470145,-0.054541135078922554,-0.0616035484679055,-0.06783777845082628,-0.07345848827917034,-0.07679619624144951,-0.07903532566696103,-0.08073197228102014,-0.0794717936266236,0.07061574827271122,0.0672270111845028,0.06225136591295655,0.056305621785461946,0.05053667688293095,0.0438683829658435,0.04242857368882358,0.034607332134604984,0.0018493120561444698,-0.0010407759190158572,-0.0010820504635766781,-0.001394748351739139,-0.0010138347290684635,0.0013478946552680782,-0.0017237522726478716,-0.007062413388982947,-0.00623422998292078,-0.0056207098283440615,-0.0033377079622791683,-0.0022391294255115213,-0.0016966466140591052,0.0012601786543965376,-0.0033887370882084156,-0.0049756452715462585,-0.005945744127494601,-0.0057689449025309925,-0.006668293917087453,-0.0014398092770199211,-0.007821241554218594
-11.079348920349094,-11.069977956465287,-11.061620827310552,-11.051915803500545,-11.043934531963188,-11.038227360067419,-11.034903398496258,-11.034512942509313,-11.039199536614069,-1.764034296646809,-1.8191954367710519,-1.8765957063208063,-1.9356926224846198,-1.993529359994037,-2.0477071525801414,-2.0979530012866157,-2.1415718495374634,-2.1777735309296737,1.6448692067633592,1.6788432157958182,1.70614893091119,1.7320148367495416,1.7500595010336748,1.761203377425971,1.7714114743517901,1.777878058514048,1.779360054947709,0.009370963883805317,0.008357129154736853,0.009705023810004931,0.00798127153735706,0.005707171895770635,0.0033239615711604387,0.00039045598694542605,-0.0046865941047560256,-0.05516114012424289,-0.05740026954975441,-0.05909691616381352,-0.05783673750941698,-0.054177792586104556,-0.050245848706474305,-0.04361884825084772,-0.03620168139221036,0.03397400903245906,0.02730571511537161,0.025865905838351688,0.018044664284133094,0.011143876392296415,0.010208096925819032,0.00646658416225776,0.0014819964336612035,-0.0010138347290684635,0.0013478946552680782,-0.0017237522726478716,-0.0022740996415864245,-0.0023832103246101966,-0.0029335055842150126,-0.005077050091701452,-0.0022391294255115213,-0.0016966466140591052,0.0012601786543965376,0.003658944923312424,0.003931943879630251,0.006627000455626586,0.0074171668586373585,-0.006668293917087453,-0.0014398092770199211,-0.007821241554218594,-0.006900787891836679,-0.0009357794664773822,-0.003741512763561272,-0.004984587728596557
-10.977473389515461,-10.983987903639413,-10.992885628087976,-11.004716858120755,-11.021625138245234,-11.042401636662028,-11.0660591738839,-11.091440638309004,-11.120570604453206,-2.1083010538903473,-2.1402437150912643,-2.1682544324125517,-2.1896381492782124,-2.2036046992852354,-2.210612742926007,-2.211673134185897,-2.204630123506305,-2.196361542128141,1.8255060404569532,1.823002347267642,1.8195628746118537,1.812381889192504,1.800216316044558,1.7858501068444705,1.7711973958815752,1.743633148952746,1.7178200062231923,-0.006514514123952431,-0.008897724448562627,-0.01183123003277764,-0.01690828012447909,-0.020776498416793743,-0.023657537221874136,-0.02538146442510314,-0.029129966144202157,-0.03194266120091738,-0.028010717321287126,-0.02138371686566054,-0.013966550007023182,-0.00700804364077201,-0.0010603912598894372,0.007043010679591788,0.008268581378163997,-0.002503693189310985,-0.003439472655788367,-0.007180985419349639,-0.012165573147946196,-0.014366209200087243,-0.014652710962895443,-0.027564246928829306,-0.025813142729553595,-0.0023832103246101966,-0.0029335055842150126,-0.005077050091701452,-0.0038682182923146513,-0.0028810388050803937,-0.0017239272032290032,-0.0037485017190990177,0.003931943879630251,0.006627000455626586,0.0074171668586373585,0.0069585063662511715,0.005947652380882573,0.008103401939481225,0.0012255706985722092,-0.0009357794664773822,-0.003741512763561272,-0.004984587728596557,-0.0022006360521410473,-0.00028650176280820006,-0.012911535965933862,0.0017511041992757104
-11.033153048105483,-11.053438412003304,-11.076604814706204,-11.101495144612336,-11.130133976237564,-11.160947985277396,-11.192257459651486,-11.22414043934069,-11.252288136446946,-2.2050782597737495,-2.2107289821435736,-2.210432052132515,-2.2020317201819752,-2.1924058175328627,-2.1796068010136334,-2.167236974407256,-2.155500421177404,-2.144517197257344,1.845438382958747,1.8214741747343872,1.7972234647472192,1.7600612187941174,1.724650077040291,1.685218250552797,1.6407532336146105,1.5964527255230934,1.5514435847449946,-0.020285363897820652,-0.023166402702901046,-0.02489032990613005,-0.028638831625229066,-0.03081400903983056,-0.031309474374090485,-0.03188297968920484,-0.028147697106255976,-0.005650722369823891,0.00029693001105868255,0.008400331950539908,0.009625902649112117,0.012799016519229545,0.012369826606377199,0.01173655322985212,0.010983223920060237,-0.02396420822435985,-0.02425070998716805,-0.03716224595310191,-0.0354111417538262,-0.03943182648749399,-0.04446501693818661,-0.04430050809151709,-0.04500914077809881,-0.0028810388050803937,-0.0017239272032290032,-0.0037485017190990177,-0.0021751774146014924,-0.0004954653342599258,-0.0005735053151143532,0.0037352825829488623,0.005947652380882573,0.008103401939481225,0.0012255706985722092,0.0031731138701174277,-0.00042918991285234576,-0.0006332733765250786,-0.0007533293097918836,-0.00028650176280820006,-0.012911535965933862,0.0017511041992757104,-0.00402068473366779,-0.005033190450692615,0.00016450884666951993,-0.0007086326865817227
-11.175760131670074,-11.198350321548126,-11.221435976760441,-11.24509513728787,-11.265019015232347,-11.283474786334033,-11.297959457722524,-11.312850070365858,-11.32455012914856,-2.1697980294913926,-2.1607243803566636,-2.1520799211347867,-2.1440687352894354,-2.1368108787538755,-2.128421674255348,-2.1221727780959085,-2.1185070927972305,-2.1149746036461714,1.7337282286445301,1.692903021503117,1.647044623911011,1.6013507351655747,1.5549482137335566,1.5092892723407267,1.4645401565421174,1.4150651364643068,1.3672692343783694,-0.022590189878053835,-0.02308565521231376,-0.023659160527428114,-0.01992387794447925,-0.01845577110168417,-0.014484671388490966,-0.014890612643334578,-0.011700058782702527,0.009073649134728967,0.008644459221876621,0.008011185845351543,0.007257856535559659,0.008389204498527869,0.006248896159439354,0.0036656852986780564,0.0035324891510590817,-0.040825207141413244,-0.04585839759210586,-0.04569388874543634,-0.04640252143201806,-0.04565894139282989,-0.044749115798609296,-0.04947502007781068,-0.047795902085937314,-0.0004954653342599258,-0.0005735053151143532,0.0037352825829488623,0.0014681068427950805,0.003971099713193205,-0.00040594125484361143,0.0031905538606320505,-0.00042918991285234576,-0.0006332733765250786,-0.0007533293097918836,0.00113134796296821,-0.0021403083390885147,-0.002583210860761298,-0.0001331961476189747,-0.005033190450692615,0.00016450884666951993,-0.0007086326865817227,0.0007435800391881742,0.0009098255942205924,-0.004725904279201387,0.001679117991873369
-11.311565086347779,-11.321564818500029,-11.327593450939084,-11.334028024632985,-11.337272044466253,-11.33845856460017,-11.337068094564234,-11.334357902435444,-11.329145883319278,-2.081497667092755,-2.0831102909627983,-2.08686322317193,-2.093199366241823,-2.099668705459335,-2.109029533571876,-2.120655281149249,-2.133776310030747,-2.15024747761683,1.524525976856598,1.4846524123238218,1.4456886733852663,1.4019990301675094,1.3599885049416258,1.3195197527580014,1.280768512708498,1.2440323304073928,1.207807182041563,-0.009999732152249585,-0.006028632439056381,-0.006434573693899992,-0.0032440198332679415,-0.0011865201339187337,0.0013904700359379518,0.0027101921287888686,0.005212019116166644,-0.0016126238700431283,-0.003752932209131643,-0.006336143069892941,-0.006469339217511916,-0.009360828112541242,-0.011625747577372891,-0.01312102888149802,-0.016471167586082913,-0.03987356453277613,-0.03896373893855554,-0.043689643217756924,-0.042010525225883555,-0.040468752183624446,-0.038751240049503366,-0.0367361823011052,-0.036225148365829796,0.003971099713193205,-0.00040594125484361143,0.0031905538606320505,0.002057499699349208,0.0025769901698566855,0.0013197220928509168,0.0025018269873777754,-0.0021403083390885147,-0.002583210860761298,-0.0001331961476189747,-0.002891488895029326,-0.0022649194648316495,-0.001495281304125129,-0.003350138704584893,0.0009098255942205924,-0.004725904279201387,0.001679117991873369,0.0015417730422591092,0.0017175121341210797,0.0020150577483981635,0.0005110339352754067
-11.358262289302658,-11.355235161676582,-11.349631043880652,-11.34270720399187,-11.33328153711571,-11.322686226750104,-11.310186724567153,-11.296499247003682,-11.28285993236753,-2.013947747286725,-2.038486503098678,-2.065290178375463,-2.093589134956373,-2.1252382302418678,-2.159980197232329,-2.1986656226973906,-2.240710051821626,-2.287537074806533,1.3615892146407376,1.3193774676464898,1.278883232786363,1.2404040556746345,1.2024359124981814,1.1631719843453752,1.1215456791038072,1.0779312289935703,1.0382200910064938,0.0030271276260744884,0.005604117795931174,0.006923839888782091,0.009425666876159866,0.010595310365606458,0.012499502182949485,0.01368747756347144,0.013639314636153088,-0.024538755811953195,-0.026803675276784844,-0.028298956580909973,-0.031649095285494866,-0.03474196699046139,-0.038685425465061485,-0.04204442912423545,-0.04682702298490682,-0.04221174699424779,-0.04049423486012671,-0.038479177111728546,-0.03796814317645314,-0.039263928152806216,-0.04162630524156796,-0.0436144501102369,-0.039711137987076484,0.0025769901698566855,0.0013197220928509168,0.0025018269873777754,0.0011696434894465924,0.0019041918173430261,0.001187975380521955,-4.816292731835148e-05,-0.0022649194648316495,-0.001495281304125129,-0.003350138704584893,-0.0030928717049665266,-0.003943458474600092,-0.0033590036591739647,-0.004782593860671369,0.0017175121341210797,0.0020150577483981635,0.0005110339352754067,-0.001295784976353076,-0.002362377088761747,-0.0019881448686689396,0.0039033121231604184
-11.373817345718235,-11.355125681905267,-11.334529826274956,-11.312745995264123,-11.29101032718061,-11.264992138493536,-11.236424385187096,-11.209664657401063,-11.179832635870188,-2.0988704995354137,-2.138188117701649,-2.181449194342484,-2.2280692746424933,-2.279471948803174,-2.3294246835256676,-2.3809364916150866,-2.4393417988091777,-2.495320124145632,1.0898708705116849,1.067252941858928,1.0422726361174097,1.0153041855072222,0.9922390470201952,0.9642332714906771,0.9381917174422085,0.927000586072964,0.9205814470859864,0.018691663812967718,0.020595855630310744,0.0217838310108327,0.021735668083514348,0.026018188687073618,0.028567753306440125,0.026759727786032528,0.029832021530875608,-0.039317618166235135,-0.04326107664083523,-0.04662008030000919,-0.05140267416068056,-0.04995273472249373,-0.05151180808941902,-0.058405307194091094,-0.055978325336454304,-0.022617928652756747,-0.024980305741518494,-0.026968450610187433,-0.023065138487027015,-0.028005775529518162,-0.026041554048468585,-0.01119113136924449,-0.006419138986977546,0.0019041918173430261,0.001187975380521955,-4.816292731835148e-05,0.00428252060355927,0.0025495646193665067,-0.0018080255204075968,0.00307229374484308,-0.003943458474600092,-0.0033590036591739647,-0.004782593860671369,0.0014499394381868314,-0.0015590733669252899,-0.006893499104672074,0.0024269818576367896,-0.002362377088761747,-0.0019881448686689396,0.0039033121231604184,-0.004940637042491147,0.0019642214810495773,0.014850422679224096,0.004771992382266943
-11.391574904158347,-11.348348158462029,-11.302571848146345,-11.258603563351068,-11.211562984810948,-11.161213169965865,-11.108721025436296,-11.050545927103617,-10.986296791554253,-2.095626819747096,-2.1756306435911092,-2.2571935408020476,-2.345649937117658,-2.4316793515756316,-2.521754671395673,-2.616320968720421,-2.71628008974411,-2.832360593323603,0.5202701430436285,0.5743921852994163,0.6304784490362536,0.701415135452315,0.7771238142506434,0.8694022576745759,0.9797395255208272,1.1071756711662033,1.2650121677498376,0.04322674569631779,0.0457763103156843,0.0439682847952767,0.04704057854011978,0.05034981484508361,0.05249214452956963,0.05817509833267831,0.06424913554936396,-0.08000382384401306,-0.08156289721093835,-0.08845639631561042,-0.08602941445797363,-0.09007531982004102,-0.09456629732474853,-0.09995912102368898,-0.11608050357949296,0.05412204225578776,0.05608626373683734,0.07093668641606143,0.07570867879832838,0.09227844342393254,0.11033726784625125,0.1274361456453761,0.1578364965836343,0.0025495646193665067,-0.0018080255204075968,0.00307229374484308,0.003309236304963825,0.002142329684486022,0.005682953803108681,0.006074037216685646,-0.0015590733669252899,-0.006893499104672074,0.0024269818576367896,-0.004045905362067392,-0.004490977504707505,-0.005392823698940452,-0.016121382555803976,0.0019642214810495773,0.014850422679224096,0.004771992382266943,0.016569764625604166,0.01805882442231871,0.017098877799124834,0.030400350938258214
-11.415231144124954,-11.33068726144316,-11.244001049076878,-11.151631882907491,-11.053188679521416,-10.948941830979962,-10.839648970721504,-10.722168753820222,-10.589531482597437,-2.286542268732374,-2.4089462301636235,-2.53584116909958,-2.6681289317344774,-2.8165380769251787,-2.98627446657928,-3.1634843032902022,-3.342928920932483,-3.5236667077343924,0.442842537951635,0.5980902073747749,0.7713967012202336,0.9618020728648173,1.1826077954476593,1.4247354000063273,1.680563155248109,1.951528268891629,2.235303217473678,0.08454388268179436,0.08668621236628038,0.09236916616938906,0.0984432033860747,0.10424684854145294,0.10929286025845908,0.11748021690128141,0.13263727122278546,-0.12240396143124932,-0.12689493893595682,-0.13228776263489728,-0.14840914519070125,-0.16973638965410132,-0.17720983671092227,-0.1794446176422806,-0.18073778680190955,0.15524766942314006,0.17330649384545876,0.1904053716445836,0.2208057225828418,0.24212760455866789,0.2558277552417819,0.27096511364351983,0.2837749485820493,0.002142329684486022,0.005682953803108681,0.006074037216685646,0.005803645155378234,0.005046011717006138,0.00818735664282233,0.015157054321504049,-0.004490977504707505,-0.005392823698940452,-0.016121382555803976,-0.021327244463400064,-0.007473447056820959,-0.0022347809313583156,-0.0012931691596289596,0.01805882442231871,0.017098877799124834,0.030400350938258214,0.021321881975826074,0.013700150683114032,0.01513735840173791,0.012809834938529496
