x,y,z
2.011334295382638,-1.313494929971423,-24.280037634789014
1.9609732983083443,-1.285989858835853,-24.20039308521823
1.9436737239124575,-1.4299608429022541,-24.066825266595547
1.9526284074248235,-1.7411544429166383,-23.993128977771182
1.9930406855664122,-2.2121400182999142,-23.82728609975348
2.044962355581709,-2.8130839128214165,-23.619150389502447
2.0917552394748986,-3.4796284399560715,-23.45725361056641
2.128609841840521,-4.052971327998416,-23.324036870055327
2.193288621937241,-4.356929928658904,-23.18359445601175
2.206823463139245,-4.409976624817877,-23.19420250443108
2.1754036274714235,-4.167413484618484,-23.33401647995599
2.160205860956112,-3.6414428248566075,-23.477590219568533
2.1644053689979126,-3.000279613472408,-23.58926679798241
2.1546936184568954,-2.4863947437986313,-23.759748447832404
2.185978919893218,-2.1435652905983753,-23.854097267892165
2.2400343383088197,-2.0344104112023444,-23.85029328739099
2.2767446265612037,-2.1746977427176812,-23.77906673276546
2.2772884549882866,-2.5168445952082514,-23.667343881359542
2.219830532936615,-3.085009447192344,-23.60361663260027
2.1322695628796335,-3.6879452066148533,-23.494514987451407
2.03610492885172,-4.141649884139293,-23.37456557184488
1.972839058617046,-4.280042514980343,-23.279187685286974
1.887057288491449,-4.169791551419033,-23.332824654770953
1.8077790449518103,-3.7951136411245594,-23.462430914463944
1.7727969941876056,-3.174516673755826,-23.574875772554382
1.7460670236563258,-2.5386792952707395,-23.709373903373304
1.7334614395811077,-2.0337002753995215,-23.892473440667395
1.7557083268962863,-1.6816911653320883,-24.019306027202397
1.8107404045638562,-1.565812710773944,-24.045465052021505
1.8670262082590439,-1.736626346289544,-24.007356016714084
1.916028825952072,-2.1300674256606618,-23.892949920436152
1.9384047289296644,-2.6742617492873846,-23.719251654467598
1.909077874814395,-3.3643817039646553,-23.554279900805618
1.8592938289942342,-4.055150630453854,-23.395904528610625
1.8625299162209847,-4.562035307356869,-23.2269225815
1.8704084620434616,-4.800837391326551,-23.157503460060518
1.8790512283960785,-4.654965846026596,-23.192102839832703
1.8496283714893966,-4.235242137397334,-23.349529645093604
1.8263148999523198,-3.6029907560487677,-23.52290745761667
1.8061851717585826,-2.943369740116191,-23.683243034087262
1.7753930177516866,-2.397626164778451,-23.846882784878183
1.7576133905472604,-2.0110170284475313,-23.965593342506637
1.7698876788864766,-1.8273428035966894,-23.99209872115472
1.7882220463726721,-1.897956172605765,-23.95621161520738
1.8186227548951424,-2.174609957558653,-23.827619771281572
1.8448892956060678,-2.6693546839158504,-23.656636065199454
1.8401995266720936,-3.3528650179119985,-23.507011299725445
1.8164799956173505,-4.0335165236353525,-23.329675378723003
1.7963334968364801,-4.579430461760968,-23.1523919575348
1.760634136410384,-4.885378259104708,-23.06228304678789
1.6949484381199076,-4.828012294002004,-23.077123443115525
1.6161739568529807,-4.445932698555765,-23.19095754802317
1.5401295859137694,-3.8725938965561326,-23.37170309652264
1.5262219532958454,-3.187299217621189,-23.49374538865991
1.5463651011909585,-2.6281952622016798,-23.63340595661923
1.6044271240953183,-2.315866794694535,-23.756525227123472
1.6937017057219999,-2.2792597354329,-23.777633487628023
1.7855901564589676,-2.511492142592015,-23.72560385133491
1.8631815985784117,-2.882985967801549,-23.5678242456959
1.874111088405309,-3.3809322968957973,-23.426937706229854
1.8328813295215545,-3.9283920908031273,-23.339598445073783
1.8191008580322743,-4.303395729060866,-23.217210402210938
1.8274750661797272,-4.462667632721104,-23.14600343467968
1.8492731313225628,-4.37805740040482,-23.152850531891193
1.8430255596437686,-4.1300292172005095,-23.274471171494014
1.848750848952191,-3.695488897769515,-23.400688040259464
1.8743893096548572,-3.2029312020536684,-23.515963033206447
1.9211029732040146,-2.7791217669676964,-23.605240749492324
1.9896854760316636,-2.52067178924459,-23.65512753462648
2.058606991152943,-2.4770916889987182,-23.659081536909873
2.0966057436901506,-2.653925354591963,-23.634301467064162
2.0968579713334927,-2.9936203864107176,-23.571787568035237
2.0711429743294083,-3.4156794591633757,-23.46092589980463
2.018604457708757,-3.874311771799582,-23.35239687583313
2.0062624882322027,-4.21451740806594,-23.201078509574668
1.9869494538343346,-4.413653637801223,-23.139976327557946
1.9536974020635647,-4.352775427116411,-23.156865513829672
1.890991828965098,-4.072092183201186,-23.281907324490827
1.8445196384528852,-3.6022240374164873,-23.429150893710226
1.8377975292945825,-3.0424318928116874,-23.516600901922942
1.8287208848213412,-2.608934108768352,-23.641138322872173
1.8427255851658524,-2.363238149473875,-23.711387063788926
1.8603904745548068,-2.3992722945071705,-23.742505955849516
1.8688677157370055,-2.6418324421186847,-23.64007971762838
1.835687932229221,-3.1542276598279066,-23.546903317248365
1.7660663614305783,-3.811280701410828,-23.439643136764392
1.695647683452811,-4.424966760242086,-23.285507967220067
1.6369865822641447,-4.907902755182722,-23.191227760736055
1.604086599617423,-5.1453422456080915,-23.174558100691197
1.589424820423563,-5.0560248887737265,-23.234622039101836
1.4980701468883355,-4.679496570087716,-23.39517899695442
1.3365267272162846,-4.102573473328388,-23.60774110222924
1.181307327849737,-3.3778604224089674,-23.732346450952313
1.0104509894791143,-2.7064031607381045,-23.83319522513871
0.8277358314713936,-2.2324307699539334,-23.980437040446095
0.65679542712782,-1.9922312178140853,-24.063688526014545
0.516543355605581,-2.0296449734771977,-24.04991427155077
0.3913176764380566,-2.347896788509514,-23.964508767619026
0.2797254232806967,-2.8938241790813883,-23.80652528257705
0.22075897293408886,-3.6221778928472386,-23.646003528983453
0.21861163693442087,-4.444101510438512,-23.49802940451356
0.2839388106658518,-5.133181391135643,-23.266049562528394
0.34236095941961864,-5.638293756567981,-23.102902635577067
0.3324434476904159,-5.766731904109223,-23.042689928914747
0.21339836447860527,-5.481233892459137,-23.112202125573614
0.014008895436719015,-4.878761976771398,-23.31317689556229
-0.14653800529260863,-4.0312424485340514,-23.498247176099632
-0.25185780300761884,-3.121690809754311,-23.611569268266177
-0.3510931352230884,-2.3815935622769615,-23.78632799610366
-0.39195792988926037,-1.9437545373818814,-23.914702098957072
-0.34390721690937553,-1.8620998746532358,-23.966564602377865
-0.20984926199264642,-2.1851524748115123,-23.97023611519382
0.032119440420041556,-2.8865833299402386,-23.85599030740525
0.3211634978681328,-3.822963121520825,-23.659719392303963
0.5925793489196671,-4.841110862959637,-23.509926084243446
0.9396829277738092,-5.744390240168387,-23.300936525828917
1.326548940003189,-6.462447922794086,-23.133629282014653
1.7069394818124781,-6.780760194218829,-23.088010788663016
2.1214838634606057,-6.593774253242113,-23.169343846358384
2.4884636404450893,-6.010421281759655,-23.35643789596694
2.828386057416589,-5.256356484547197,-23.612211704789374
3.1185336751655726,-4.430799656798636,-23.84520054460176
3.363468003207668,-3.7035812464146334,-24.039497091815285
3.577699467657883,-3.1303490424308293,-24.146634246991987
3.7420033962179913,-2.781283915960401,-24.134498322796166
3.826081986254356,-2.737030726195595,-24.042840702162895
3.8507236656894417,-3.065825439681677,-23.92968022526533
3.8473194647467617,-3.6897402443838514,-23.71269525436134
3.8116690556073873,-4.5499641550101435,-23.473011620883984
3.7370036694546975,-5.483751208455918,-23.273549429332718
3.6963409827822202,-6.227228763323833,-23.032132772397045
3.650023325109422,-6.669513478930128,-22.938924560651003
3.531044980613105,-6.693403261019082,-23.061919016982806
3.493341830234362,-6.1439005198591286,-23.22734755973297
3.4075783420021972,-5.333463280576479,-23.454735724265113
3.3446878253264147,-4.465014977484836,-23.678973129465298
3.2725805409184954,-3.6036649041052016,-23.96921038525656
3.1466834780412585,-2.9467476216989885,-24.278877173844954
2.9838619534405266,-2.6561350218886943,-24.344099379833757
2.741080471391891,-2.7728780557884924,-24.306679928462952
2.440039742705551,-3.3339110889083887,-24.1792442407668
2.160795885460626,-4.16263055095548,-23.90872135484789
