0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
-4.083674368763732,-3.894947376030759,-3.690077866607702,-3.436279081260423,-3.195466234596148,-2.9419576459955152,-2.651291980319771,-2.3864250938069898,-2.127656758330366,6.845468051571857,6.446727565131986,6.021174102889883,5.55255252229797,5.063432661916227,4.5507838903873665,4.015206535175593,3.5164403798938846,3.047890794331531,2.930755465354034,3.451433393686152,3.953075147610317,4.440594824552859,4.922672825584495,5.375456206493821,5.758567546163157,6.089191004792912,6.35886336180749,0.18872699273297266,0.20486950942305704,0.25379878534727895,0.24081284666427516,0.25350858860063297,0.2906656656757438,0.26486688651278145,0.2587683354766237,-0.3987404864398716,-0.4255534622421031,-0.46862158059191295,-0.4891198603817428,-0.5126487715288608,-0.5355773552117733,-0.4987661552817082,-0.4685495855623536,0.5206779283321179,0.5016417539241651,0.48751967694254206,0.48207800103163634,0.4527833809093256,0.38311133966933575,0.3306234586297556,0.2696723570145778,0.016142516690084374,0.048929275924221916,-0.012985938683003795,0.012695741936357807,0.037157077075110845,-0.02579877916296236,-0.006098551036157751,-0.02681297580223152,-0.043068118349809836,-0.020498279789829876,-0.02352891114711797,-0.022928583682912507,0.0368111999300651,0.030216569719354602,-0.0190361744079528,-0.014122076981623044,-0.005441675910905719,-0.029294620122310766,-0.06967204123998982,-0.05248788103958013,-0.060951101615177805
-2.784386890983108,-2.6086339360142192,-2.3957239039702194,-2.208612651089182,-2.027599949244302,-1.8497598095746859,-1.7200727165648093,-1.617771935518832,-1.5145148673056965,4.870064922430138,4.402449582961085,3.911905659809119,3.458172936587218,3.034656783084672,2.63244802584036,2.265096188742948,1.885974607509596,1.5074918860668571,5.446735460524975,5.791938807331151,6.067470112897338,6.290513537423944,6.452605860335373,6.566407229770354,6.648254375134281,6.709885225288094,6.764397514096373,0.17575295496888887,0.21291003204399972,0.18711125288103736,0.1810127018448796,0.17784013966961643,0.12968709300987646,0.1023007810459774,0.10325706821313552,-0.4676153394690534,-0.49054392315196593,-0.45373272322190084,-0.42351615350254623,-0.4022087572443118,-0.36735183709741204,-0.37912158123335193,-0.37848272144273887,0.34520334680617637,0.27553130556618655,0.22304342452660642,0.1620923229114286,0.11380136943498087,0.0818471453639269,0.0616308501538132,0.05451228880827941,0.037157077075110845,-0.02579877916296236,-0.006098551036157751,-0.0031725621752631827,-0.04815304665973996,-0.027386311963899068,0.0009562871671581208,-0.022928583682912507,0.0368111999300651,0.030216569719354602,0.021307396258234412,0.034856920146899784,-0.011769744135939897,0.0006388597906130666,-0.06967204123998982,-0.05248788103958013,-0.060951101615177805,-0.04829095347644774,-0.03195422407105397,-0.0202162952101137,-0.0071185613455337915
-1.1503577780983165,-1.1293145736745278,-1.156424415910479,-1.2109205701103294,-1.2644604371430215,-1.3341955015052587,-1.4668612870696736,-1.6454164138159064,-1.8557532160944263,2.5693042167050573,2.2450458843813283,1.9556444722044992,1.6544733158917302,1.3539410193695742,1.071999336814394,0.7937606154446213,0.5326445378675722,0.3100626662659991,6.3986040582331825,6.514742464635862,6.598926646967488,6.662894534089,6.719743859864979,6.772540308234415,6.812751109278636,6.852649293864616,6.911835656608293,0.02104320442378871,-0.027109842235951254,-0.05449615419985032,-0.0535398670326922,-0.06973506436223709,-0.13266578556441488,-0.17855512674623286,-0.21033680227851992,-0.3242583323237289,-0.28940141217682913,-0.30117115631276903,-0.30053229652215596,-0.28194168255518004,-0.2782387213697729,-0.26111607757704913,-0.22258187160157306,0.1161384064026798,0.08418418233162583,0.06396788712151213,0.05684932577597834,0.05279644836943653,0.040210801044221256,0.03989818458597938,0.05918636274367728,-0.04815304665973996,-0.027386311963899068,0.0009562871671581208,-0.016195197329544886,-0.0629307212021778,-0.04588934118181798,-0.03178167553228706,0.034856920146899784,-0.011769744135939897,0.0006388597906130666,0.018590613966975922,0.0037029611854071387,0.01712264379272377,0.03853420597547608,-0.03195422407105397,-0.0202162952101137,-0.0071185613455337915,-0.0040528774065418105,-0.012585647325215277,-0.00031261645824187667,0.0192881781576979
-0.4045559823980893,-0.6288139218710165,-0.9160025825461213,-1.249080584403044,-1.6139402617922538,-2.0339258850227493,-2.475365727073053,-2.930274964989781,-3.4496575174896806,1.4080089260202717,1.1225677506069678,0.8408295363790712,0.5762139659438983,0.35013260148420144,0.13683670763749944,-0.08161928387563755,-0.2985400352510581,-0.5281208925688787,7.043503472007192,7.042282622689443,7.028476126046479,7.014357012945274,7.019526078001766,7.018415634016732,7.004868277676186,6.98067180150316,6.931823568872467,-0.22425793947292705,-0.28718866067510485,-0.3330780018569228,-0.3648596773892099,-0.41998562323049526,-0.44143984205030384,-0.4549092379167279,-0.5193825524998998,-0.2854411754133038,-0.2817382142278967,-0.2646155704351729,-0.22608136445969684,-0.213295893846702,-0.21845599151313697,-0.21692075137542055,-0.22958085731782063,-0.0012208493177485735,-0.01380649664296385,-0.014119113101205727,0.0051690650564921725,-0.0011104439850342374,-0.013547356340545491,-0.024196476173026227,-0.048848232630692934,-0.0629307212021778,-0.04588934118181798,-0.03178167553228706,-0.055125945841285384,-0.02145421881980858,-0.013469395866424039,-0.06447331458317196,0.0037029611854071387,0.01712264379272377,0.03853420597547608,0.012785470612994829,-0.005160097666434951,0.001535240137716401,-0.012660105942400066,-0.012585647325215277,-0.00031261645824187667,0.0192881781576979,-0.00627950904152641,-0.012436912355511254,-0.010649119832480736,-0.024651756457666707
-1.0244977488330624,-1.5685786096976475,-2.1341136893820405,-2.713118164932858,-3.356595955066848,-4.050279342360854,-4.800471323000064,-5.566253475948252,-6.333826503716331,-0.1448114228161419,-0.2948072154685031,-0.44996310578729926,-0.603583755968379,-0.7698645120918588,-1.0174758868521465,-1.1796106531377228,-1.3205500964022558,-1.4235307513313948,8.032439751103649,7.8511762535103955,7.657475843561631,7.453126313780386,7.224125027541474,6.934133279648082,6.634905463167026,6.288963466669088,5.879809126821957,-0.5440808608645848,-0.5655350796843934,-0.5790044755508175,-0.6434777901339894,-0.6936833872940067,-0.7501919806392099,-0.7657821529481876,-0.767573027768079,-0.14999579265236118,-0.15515589031879615,-0.15362065018107973,-0.1662807561234798,-0.24761137476028772,-0.16213476628557633,-0.140939443264533,-0.10298065492913899,-0.18126349759325322,-0.19370040994876447,-0.2043495297812452,-0.22900128623891192,-0.28999174789339266,-0.2992278164810549,-0.3459419964979382,-0.4091543398471309,-0.02145421881980858,-0.013469395866424039,-0.06447331458317196,-0.05020559716001727,-0.056508593345203195,-0.015590172308977746,-0.0017908748198913749,-0.005160097666434951,0.001535240137716401,-0.012660105942400066,-0.0813306186368079,0.08547660847471139,0.021195323021043322,0.03795878833539401,-0.012436912355511254,-0.010649119832480736,-0.024651756457666707,-0.06099046165448074,-0.009236068587662238,-0.04671418001688332,-0.06321234334919268
-4.013559943979711,-4.587856735546434,-5.21866212045836,-5.865057677679262,-6.513244109720057,-7.120624880681051,-7.710086190528345,-8.279061224664314,-8.807861060977825,-0.28311780554936483,-0.6350804320991728,-0.9015664501742693,-1.1468571452283225,-1.3541890519469817,-1.5898697616431132,-1.8981510450873138,-2.2198968280871068,-2.531579986595286,8.57378119721781,8.042619963788663,7.502222661771853,6.91511117973816,6.264787354355274,5.570098731119968,4.804374269450356,3.975285649132669,3.083792338214028,-0.5742967915667223,-0.6308053849119255,-0.6463955572209032,-0.6481864320407946,-0.6073807709609933,-0.5894613098472941,-0.5689750341359696,-0.5287998363135102,-0.3519626265498079,-0.26648601807509653,-0.2452906950540532,-0.2073319067186592,-0.23568070969613153,-0.3082812834442007,-0.32174578299979284,-0.3116831585081794,-0.5311612334291476,-0.5403973020168098,-0.5871114820336931,-0.6503238253828858,-0.6946886232353062,-0.7657244616696115,-0.8290886203176875,-0.8914933109186407,-0.056508593345203195,-0.015590172308977746,-0.0017908748198913749,0.040805661079801325,0.017919461113699242,0.020486275711324442,0.040175197822459374,0.08547660847471139,0.021195323021043322,0.03795878833539401,-0.02834880297747233,-0.07260057374806916,-0.013464499555592147,0.010062624491613437,-0.009236068587662238,-0.04671418001688332,-0.06321234334919268,-0.04436479785242042,-0.07103583843430528,-0.06336415864807599,-0.062404690600953217
-8.03224227496159,-8.359280943706187,-8.668400151337085,-8.957033083256658,-9.205490817353772,-9.39892668556398,-9.505024082910797,-9.507467469371871,-9.475583101252589,-0.8127793840303612,-1.1219020761522391,-1.5036253420221866,-1.8988131074477261,-2.283938248381652,-2.6986868677721985,-3.062119728707265,-3.411997880247036,-3.8705650036067087,7.001977075526845,6.155622276998752,5.2382316400363536,4.257476844425879,3.2143173582144513,2.0887103340015933,0.9288524519790984,-0.2396346062977699,-1.4344602678019849,-0.32703866874459697,-0.30911920763089773,-0.2886329319195733,-0.2484577340971139,-0.19343586821020864,-0.10609739734681689,-0.002443386461074226,0.031884368119282414,-0.30912269212187815,-0.3817232658699473,-0.39518776542553946,-0.385125140933926,-0.4147486193905461,-0.36343286093506655,-0.3498781515397713,-0.45856712335967265,-0.8463547985280934,-0.9173906369623986,-0.9807547956104746,-1.0431594862114277,-1.125607024212858,-1.1598578820224947,-1.1684870582768685,-1.194825661504215,0.017919461113699242,0.020486275711324442,0.040175197822459374,0.055021865886905275,0.08733847086339175,0.10365401088574266,0.03432775458035664,-0.07260057374806916,-0.013464499555592147,0.010062624491613437,-0.029623478456620056,0.05131575845547953,0.013554709395295239,-0.10868897181990134,-0.07103583843430528,-0.06336415864807599,-0.062404690600953217,-0.08244753800143023,-0.03425085780963677,-0.00862917625437376,-0.02633860322734638
-10.844207902451544,-10.716186942767528,-10.500827512220123,-10.181814070786977,-9.828472874773471,-9.380458284524146,-8.790753658222435,-8.156968576571176,-7.482170552663449,-2.7415880026426667,-3.054031491672336,-3.3151592222465256,-3.56273224342542,-3.918994236424216,-4.243618876779818,-4.483919354681864,-4.72929405715548,-4.983250919793399,1.7924383496942022,0.913606728195294,0.000524248886748957,-0.9211874066761698,-1.8692376654664349,-2.7893762772810424,-3.6409338910088254,-4.407839631359831,-5.1091144874361465,0.1280209596840134,0.21535943054740514,0.3190134414331478,0.35334119601350444,0.44801459024932555,0.5897046263017103,0.6337850816512605,0.6747980239077265,-0.31244348902966923,-0.2611277305741897,-0.24757302117889446,-0.3562619929987958,-0.32462464035560235,-0.24030047790204545,-0.24537470247361615,-0.25395686263791895,-0.8788316214989083,-0.913082479308545,-0.9217116555629188,-0.9480502587902652,-0.9201386118146074,-0.8515576137277829,-0.7669057403510058,-0.7012748560763153,0.08733847086339175,0.10365401088574266,0.03432775458035664,0.0946733942358211,0.14169003605238473,0.044080455349550185,0.04101294225646601,0.05131575845547953,0.013554709395295239,-0.10868897181990134,0.03163735264319345,0.0843241624535569,-0.005074224571570696,-0.008582160164302799,-0.03425085780963677,-0.00862917625437376,-0.02633860322734638,0.027911646975657733,0.0685809980868245,0.08465187337677715,0.06563088427469044
-8.910074769997744,-8.603633356330747,-8.155501906611365,-7.663290001542434,-7.130065154217036,-6.578883162593408,-6.054042444627209,-5.603004743541413,-5.211353072798343,-4.173659107165333,-4.455133136230501,-4.652283002842111,-4.854507094025292,-5.065313345372776,-5.266469281900649,-5.457851360158858,-5.650342691123301,-5.81799833118035,-3.324635732080109,-3.9584272287271585,-4.523637727287383,-5.004196352470831,-5.419124093379588,-5.7320708930551145,-5.948776216264956,-6.114875576546625,-6.243456202287824,0.30644141366699706,0.4481314497193818,0.492211905068932,0.533224847325398,0.5511819916236269,0.5248407179662,0.45103770108579555,0.3916516707430695,-0.2814740290651674,-0.1971498666116105,-0.2022240911831812,-0.21080625134748399,-0.201155936527873,-0.19138207825820874,-0.19249133096444293,-0.16765564005704903,-0.6337914966470491,-0.5652104985602247,-0.4805586251834475,-0.41492774090875706,-0.31294679967552685,-0.21670532320984126,-0.16609936028166938,-0.12858062574119877,0.14169003605238473,0.044080455349550185,0.04101294225646601,0.017957144298228922,-0.02634127365742689,-0.07380301688040447,-0.05938603034272605,0.0843241624535569,-0.005074224571570696,-0.008582160164302799,0.009650314819610983,0.00977385826966426,-0.0011092527062341873,0.024835690907393904,0.0685809980868245,0.08465187337677715,0.06563088427469044,0.1019809412332302,0.0962414764656856,0.05060596292817188,0.03751873454047061
-5.341405265149742,-5.118872870924681,-4.922681750357047,-4.800293646669817,-4.737291573325313,-4.786927373316502,-4.921317706282518,-5.060172646014469,-5.325820170068531,-6.742947491285974,-6.684819040263829,-6.61691673097202,-6.550123674386445,-6.458494926893476,-6.326154949178967,-6.219653452567727,-6.046252117477641,-5.695338982434654,-4.977141581879312,-5.34394559268392,-5.614508127022843,-5.834464698433593,-6.016902535303873,-6.169951467098067,-6.293942119005577,-6.499234012318006,-6.735529060317367,0.22253239422506121,0.19619112056763433,0.12238810368722985,0.0630020733445038,-0.049635799991187834,-0.13439033296601677,-0.13885493973195118,-0.2656475240540619,0.05812845102214492,0.06790230929180918,0.066793056585575,0.0916287474929689,0.13233997771450845,0.10650149661123987,0.17340133509008648,0.3509131350429868,-0.366804010804608,-0.2705625343389224,-0.21995657141075053,-0.18243783687027992,-0.15304893179419388,-0.12399065190751024,-0.20529189331242836,-0.23629504799936107,-0.02634127365742689,-0.07380301688040447,-0.05938603034272605,-0.11263787333569164,-0.08475453297482893,-0.004464606765934409,-0.1267925843221107,0.00977385826966426,-0.0011092527062341873,0.024835690907393904,0.04071123022153955,-0.025838481103268585,0.06689983847884662,0.17751179995290034,0.0962414764656856,0.05060596292817188,0.03751873454047061,0.029388905076086047,0.029058279886683636,-0.08130124140491812,-0.03100315468693271
