lmPreproc,rotationComp
0.00036189999999991507,0.00036189999999991507
0.00034940000000016624,0.00034940000000016624
0.00034469999999986456,0.00034469999999986456
0.00034730000000005035,0.00034730000000005035
0.0003428999999999238,0.0003428999999999238
0.00034250000000013436,0.00034250000000013436
0.0003408999999998663,0.0003408999999998663
0.0003427000000000291,0.0003427000000000291
0.0003423000000000176,0.0003423000000000176
0.0003450000000000397,0.0003450000000000397
0.00034399999999989994,0.00034399999999989994
0.00035620000000013974,0.00035620000000013974
0.0003792999999998603,0.0003792999999998603
0.00034700000000009723,0.00034700000000009723
0.0003455000000001096,0.0003455000000001096
0.00034439999999991144,0.00034439999999991144
0.00036809999999998233,0.00036809999999998233
0.00034359999999988844,0.00034359999999988844
0.0003446000000000282,0.0003446000000000282
0.000342400000000076,0.000342400000000076
0.0003428000000000875,0.0003428000000000875
0.00034760000000000346,0.00034760000000000346
0.00034589999999989907,0.00034589999999989907
0.00034570000000000434,0.00034570000000000434
0.00034610000000001584,0.00034610000000001584
0.00034529999999999283,0.00034529999999999283
0.00034489999999998133,0.00034489999999998133
0.0003436999999999468,0.0003436999999999468
0.00041679999999999495,0.00041679999999999495
0.0004599000000000686,0.0004599000000000686
0.0004446000000000172,0.0004446000000000172
0.00035610000000008135,0.00035610000000008135
0.0003407999999998079,0.0003407999999998079
0.0003380000000001715,0.0003380000000001715
0.00033810000000000784,0.00033810000000000784
0.0003370000000000317,0.0003370000000000317
0.0003384999999997973,0.0003384999999997973
0.0003372000000001485,0.0003372000000001485
0.00033689999999997333,0.00033689999999997333
0.0003359000000000556,0.0003359000000000556
0.00033729999999998483,0.00033729999999998483
0.0003400999999998433,0.0003400999999998433
0.00034010000000006535,0.00034010000000006535
0.00033970000000005385,0.00033970000000005385
0.00033909999999992557,0.00033909999999992557
0.0003374000000000432,0.0003374000000000432
0.0003356000000001025,0.0003356000000001025
0.00033659999999979817,0.00033659999999979817
0.00033530000000014937,0.00033530000000014937
0.00033669999999985656,0.00033669999999985656
0.00033610000000017237,0.00033610000000017237
0.00033789999999989107,0.00033789999999989107
0.00033719999999992645,0.00033719999999992645
0.0003395000000001591,0.0003395000000001591
0.00033839999999996095,0.00033839999999996095
0.00033970000000005385,0.00033970000000005385
0.0003356999999999388,0.0003356999999999388
0.00033240000000001046,0.00033240000000001046
0.0003325999999999052,0.0003325999999999052
0.0003315000000001511,0.0003315000000001511
0.0003321999999998937,0.0003321999999998937
0.0003318999999999406,0.0003318999999999406
0.00033370000000010336,0.00033370000000010336
0.0003326999999999636,0.0003326999999999636
0.0003330999999999751,0.0003330999999999751
0.00033170000000004585,0.00033170000000004585
