lmPreproc,rotationComp
0.00043269999999995257,0.00043269999999995257
0.00042530000000007284,0.00042530000000007284
0.0005136999999999503,0.0005136999999999503
0.0004973999999999812,0.0004973999999999812
0.0004351000000000216,0.0004351000000000216
0.0004291000000000711,0.0004291000000000711
0.0004226000000000507,0.0004226000000000507
0.000685899999999906,0.000685899999999906
0.000656299999999943,0.000656299999999943
0.000715200000000138,0.000715200000000138
0.0004412999999998668,0.0004412999999998668
0.0005823000000000356,0.0005823000000000356
0.0005029000000000838,0.0005029000000000838
0.00043069999999989506,0.00043069999999989506
0.00042810000000015336,0.00042810000000015336
0.00042290000000000383,0.00042290000000000383
0.0004526000000000252,0.0004526000000000252
0.00042349999999991006,0.00042349999999991006
0.00042359999999996845,0.00042359999999996845
0.00042080000000011,0.00042080000000011
0.0004189999999999472,0.0004189999999999472
0.0004201999999999817,0.0004201999999999817
0.0004203000000000401,0.0004203000000000401
0.00042349999999991006,0.00042349999999991006
0.0004212000000001215,0.0004212000000001215
0.00042429999999993306,0.00042429999999993306
0.0004317999999998712,0.0004317999999998712
0.00042580000000014273,0.00042580000000014273
0.00042269999999988705,0.00042269999999988705
0.00041730000000006484,0.00041730000000006484
0.00042080000000011,0.00042080000000011
0.00041679999999999495,0.00041679999999999495
0.00041989999999980654,0.00041989999999980654
0.00042520000000001446,0.00042520000000001446
0.0004043000000000241,0.0004043000000000241
0.00044900000000014373,0.00044900000000014373
0.0004056999999999533,0.0004056999999999533
0.0005009000000000263,0.0005009000000000263
0.0004216999999999693,0.0004216999999999693
0.0004344999999998933,0.0004344999999998933
0.0004045999999999772,0.0004045999999999772
0.00040250000000008335,0.00040250000000008335
0.00043290000000006934,0.00043290000000006934
0.0004045999999999772,0.0004045999999999772
0.000569099999999878,0.000569099999999878
0.0005953000000000763,0.0005953000000000763
0.0008540999999999688,0.0008540999999999688
0.0007231000000000876,0.0007231000000000876
0.0005767999999999329,0.0005767999999999329
0.0004610000000000447,0.0004610000000000447
0.00040479999999987193,0.00040479999999987193
0.00040930000000005684,0.00040930000000005684
0.0004051000000000471,0.0004051000000000471
0.0004040999999999073,0.0004040999999999073
0.00040010000000001433,0.00040010000000001433
0.00040320000000004796,0.00040320000000004796
0.0004047000000000356,0.0004047000000000356
0.00039919999999993294,0.00039919999999993294
0.00040220000000013023,0.00040220000000013023
0.00040010000000001433,0.00040010000000001433
0.00039869999999986305,0.00039869999999986305
0.00040290000000009485,0.00040290000000009485
0.00041160000000006747,0.00041160000000006747
0.0004049999999999887,0.0004049999999999887
0.00040039999999996745,0.00040039999999996745
0.0003984999999999683,0.0003984999999999683
0.0004017999999998967,0.0004017999999998967
0.0004064999999999763,0.0004064999999999763
0.0004011000000001541,0.0004011000000001541
0.00039989999999989756,0.00039989999999989756
0.00040149999999994357,0.00040149999999994357
0.00039850000000019037,0.00039850000000019037
0.0003953999999999347,0.0003953999999999347
0.0005196999999999008,0.0005196999999999008
0.0004515000000000491,0.0004515000000000491
0.0004530000000000367,0.0004530000000000367
0.0004505999999999677,0.0004505999999999677
0.00044960000000004996,0.00044960000000004996
0.00043349999999997557,0.00043349999999997557
0.0004357999999999862,0.0004357999999999862
0.0004341999999999402,0.0004341999999999402
0.00044330000000014635,0.00044330000000014635
0.0007125999999999522,0.0007125999999999522
