x,y,z
-0.5635887557914208,0.6587411579357791,-23.254384162990366
-0.6324024511186117,0.177351142025568,-23.35736987794614
-0.6740055960859079,-0.3646967219295476,-23.39396189273727
-0.6964979762848289,-0.9166230973360676,-23.387080884203968
-0.6916003007322065,-1.4796076922433938,-23.349935885189847
-0.684964694403777,-1.9423921074678967,-23.292289108148054
-0.6850670158295866,-2.2397719809640764,-23.247178446347306
-0.6905444712174429,-2.346116834372374,-23.23239827521019
-0.7078846034709878,-2.284286667141112,-23.250413283238462
-0.7344655279740113,-2.0547757278340972,-23.288509789541898
-0.7577975631916036,-1.62972705901446,-23.317739723519985
-0.7602853039840065,-1.0352090620289998,-23.281755466114816
-0.7418197203124972,-0.29083901174387705,-23.13520657092784
-0.7020257565047965,0.4804150588379166,-22.87664184185181
-0.6419587005940972,1.2276570274602658,-22.54322801374653
-0.6085940045613318,1.893800189124157,-22.21547853964674
-0.6022704758552475,2.4273234680957714,-21.95683198282161
-0.6244222405762914,2.812267250555996,-21.81693713744285
-0.6914003951441012,3.0228604936188574,-21.826772529493333
-0.7915068453897378,3.0453024531858404,-21.983799195716013
-0.8925557089523819,2.8856232187989175,-22.251803902802013
-0.9849402318798584,2.5585011085230622,-22.580400567914342
-1.0543688905962645,2.0654504474206874,-22.912911338215103
-1.0920166689242707,1.423626166402867,-23.192663979215553
-1.117781974470983,0.6562852169812405,-23.394641088167493
-1.1061177589146034,-0.1573189127401946,-23.502797398630978
-1.0781769998915562,-0.9549652647527713,-23.528460955800732
-1.0593303408816022,-1.6858120656690687,-23.50610220426377
-1.0329111554531663,-2.311351413077735,-23.457190487082688
-0.998233351312642,-2.7472036695677087,-23.414659622004095
-0.9514681555774915,-2.955825932173192,-23.39280943508833
-0.8760527328784322,-2.9259834024714086,-23.38784261700448
-0.8275169376933134,-2.671287431651013,-23.379813568351043
-0.7816609856621719,-2.2093990620252253,-23.304544719197033
-0.7058998599578583,-1.617191328988259,-23.118726811672914
-0.6144778387474528,-0.971449350986731,-22.83297998148808
-0.569212862887718,-0.2859714871099044,-22.431327836145595
-0.5757942318955243,0.42285581273340966,-21.902863760011996
-0.5619014377069638,1.0573911942717533,-21.309139780045946
-0.5561447351803714,1.5949027065637296,-20.7191627585283
-0.5521524792649473,2.0242714714733996,-20.216493250154365
-0.5482518575755027,2.3281584076869546,-19.888967322480244
-0.5263042446550257,2.5129566273497552,-19.823363759330135
-0.4693956612080683,2.5700839652793217,-20.069760475426257
-0.43266186420967756,2.427741753908167,-20.609667074563127
-0.41248241833592925,2.048848989151457,-21.350416384867398
-0.4386448252888373,1.4067625772340975,-22.159051859581325
-0.5575649377254788,0.5396560780127597,-22.888108866572395
-0.6326251540370524,-0.46526455738724515,-23.384359448512072
-0.6198663129733708,-1.470014459142087,-23.614202689257148
-0.5437589858596947,-2.3200349857342246,-23.663631379041984
-0.48576643497423433,-2.908256636002272,-23.63733285924125
-0.49974569227821863,-3.1917815147671593,-23.59971536770006
-0.6032713962115555,-3.1812616511904013,-23.590004642469687
-0.7106361856101211,-2.8773596708662454,-23.596592095032275
-0.7371644261889676,-2.2933403103173866,-23.545848571800477
-0.7358450317569512,-1.5617328454555341,-23.389448700742093
-0.7075777771366205,-0.7624817625275817,-23.149542749101336
-0.6796493669894765,0.05005571097158246,-22.8127375399515
-0.6362464959361134,0.835691059221098,-22.356203112485314
-0.5666857366520652,1.5304859356975609,-21.782458767232445
-0.48547996787809033,2.1317322251064628,-21.094180562525466
-0.40487569127228795,2.6538143876730818,-20.352560336968455
-0.4399635748368267,3.103436108810694,-19.669290060995433
-0.5057907322713584,3.478656141086809,-19.143341413022192
-0.5882969468640606,3.8276593768117735,-18.89919508366129
-0.7284853078333313,4.153705744710587,-19.027858237857377
-0.9070496923063995,4.424725035445849,-19.558351569442586
-1.0880108276009164,4.545353276242091,-20.421370972800446
-1.224460208379666,4.417311082025972,-21.44467073182426
-1.312496334998925,3.9882667028009724,-22.407983675708543
-1.3870687665154273,3.2390559822865903,-23.108614261846547
-1.2994966793353475,2.403750312372413,-23.438667009426933
-1.1112453784673004,1.6367139817190672,-23.542033061237536
-0.8820837227874012,0.9761356134400536,-23.572050275059382
-0.6891756285462396,0.36126767474503296,-23.57064549950935
-0.6083334350830887,-0.18005920266223363,-23.53812623359955
-0.6353347216593566,-0.5113834779788835,-23.54093874513273
-0.7471236288325009,-0.5190939462225721,-23.596197873487906
-0.8999514925997536,-0.20540115396272363,-23.626978574723825
-1.007386628032199,0.3672956269278025,-23.530949814942247
-1.0100695742398687,1.0738025058137861,-23.258927467648256
-0.9537435105200798,1.749457207968117,-22.859194265652537
-0.8592242284833373,2.332832480663015,-22.365566422638317
-0.7677941533102128,2.803091534461501,-21.804585545297353
-0.7026235553354265,3.1435391984386705,-21.172942750419775
-0.6229792469722977,3.322874375390038,-20.50240250934305
-0.5728544051460833,3.2994663327162588,-19.911994724978516
-0.5421242499228525,3.104759523302363,-19.564836925312658
-0.5344591915222603,2.7931527981604525,-19.56458572055338
-0.5116916954844273,2.3855487493936955,-19.89131320131083
-0.4978645792513374,1.8546773633308522,-20.489102459931956
-0.5226352866851798,1.1606755418080432,-21.29201511252836
-0.5716979975876066,0.27861194415068447,-22.15120345162929
-0.5929783734713379,-0.7989031173913688,-22.845061354939055
-0.5574535227709037,-1.9513845925936213,-23.26865878155549
-0.48510346032542717,-3.025205286785786,-23.442615443540944
-0.3706970070630504,-4.049320380039327,-23.406561057064266
-0.26192647910853495,-4.917147800330931,-23.267083427806355
-0.19007032137973656,-5.50308464171009,-23.124534384588667
-0.13700838567933893,-5.770064298203458,-23.01944959885103
-0.1378784297555713,-5.759229279507159,-22.96094847638865
-0.17936707098557036,-5.510620683733136,-22.92987520197356
-0.23158221120581768,-5.042414224646501,-22.867464551462053
-0.27265016959482846,-4.333281690370384,-22.719083241758526
-0.275201132886842,-3.422086370470071,-22.43552968072072
-0.24677276514730018,-2.3504272113355817,-22.005412896674425
-0.22146645867312742,-1.1833991230606529,-21.361186231404933
-0.2106066297362572,-0.027772269429371832,-20.403166860826893
-0.2733256967633517,1.035670470171949,-19.16563364221044
-0.42376612463724683,1.9031164176044228,-17.760546896386597
-0.5782897810330114,2.51095127813862,-16.315198274282874
-0.6702025560031784,2.912797426989931,-15.063228550445919
-0.712450175780293,3.1763376510384376,-14.263614289810263
-0.7320655053826748,3.5025816301723722,-14.101843648421474
-0.7391957842989578,3.949978712797833,-14.622327404839305
-0.7626579482625759,4.347506779996703,-15.769514689964602
-0.8530489469627458,4.491153779214438,-17.39639450473161
-1.045912108006541,4.256833027312124,-19.29383024502713
-1.2761093362843061,3.5041349516490303,-21.15520840589535
-1.3742761807965227,2.2949152867107276,-22.616339596555065
-1.249460558625552,1.0065815825732312,-23.433874884993532
